USER_ID,ITEM_ID,CATEGORY,STYLE,SEASON,IS_TRENDING,PURCHASE
72,147,jacket,casual,autumn,0,0
61,104,jeans,elegant,summer,1,0
153,112,jeans,sport,summer,0,0
171,137,tshirt,urban,summer,0,0
46,124,bag,urban,winter,1,1
116,104,jeans,elegant,summer,1,1
75,132,jacket,urban,summer,1,0
11,128,jeans,sport,summer,1,1
182,141,jeans,sport,winter,1,1
28,143,jacket,urban,autumn,0,0
111,126,bag,casual,summer,1,0
97,136,jeans,casual,spring,0,1
14,114,tshirt,elegant,summer,0,0
195,116,dress,casual,autumn,0,0
158,129,jeans,casual,spring,0,0
179,138,shoes,urban,summer,0,0
106,147,jacket,casual,autumn,0,0
166,123,bag,urban,summer,0,1
7,122,jacket,sport,autumn,0,0
74,110,jacket,sport,winter,0,0
185,107,jacket,casual,autumn,0,0
52,133,jacket,sport,spring,0,0
1,144,dress,elegant,winter,0,0
145,104,jeans,elegant,summer,1,1
171,126,bag,casual,summer,1,0
8,124,bag,urban,winter,1,0
36,150,tshirt,urban,autumn,1,1
32,114,tshirt,elegant,summer,0,0
121,118,dress,elegant,winter,0,0
31,104,jeans,elegant,summer,1,0
165,117,jacket,casual,autumn,0,0
176,139,jacket,casual,spring,0,0
132,130,tshirt,casual,autumn,1,0
108,112,jeans,sport,summer,0,0
36,118,dress,elegant,winter,0,0
1,126,bag,casual,summer,1,0
87,126,bag,casual,summer,1,0
200,124,bag,urban,winter,1,0
86,119,tshirt,urban,winter,0,1
101,130,tshirt,casual,autumn,1,0
170,133,jacket,sport,spring,0,0
94,127,shoes,urban,autumn,0,0
167,109,dress,urban,autumn,0,0
117,115,tshirt,urban,autumn,0,0
2,139,jacket,casual,spring,0,0
3,107,jacket,casual,autumn,0,0
171,118,dress,elegant,winter,0,0
161,144,dress,elegant,winter,0,0
187,131,dress,elegant,summer,0,1
196,149,shoes,elegant,summer,0,0
98,129,jeans,casual,spring,0,1
185,121,jacket,urban,winter,1,0
55,116,dress,casual,autumn,0,0
179,149,shoes,elegant,summer,0,0
9,145,tshirt,sport,autumn,0,0
197,142,tshirt,casual,winter,0,1
53,132,jacket,urban,summer,1,0
122,115,tshirt,urban,autumn,0,1
199,129,jeans,casual,spring,0,1
35,106,dress,casual,summer,0,0
140,147,jacket,casual,autumn,0,0
122,120,tshirt,elegant,autumn,1,0
175,104,jeans,elegant,summer,1,1
195,148,jeans,sport,winter,0,1
9,114,tshirt,elegant,summer,0,0
172,101,dress,casual,spring,1,0
10,143,jacket,urban,autumn,0,0
113,125,dress,urban,summer,0,1
50,112,jeans,sport,summer,0,0
164,123,bag,urban,summer,0,1
171,106,dress,casual,summer,0,0
18,113,tshirt,urban,summer,1,0
43,114,tshirt,elegant,summer,0,0
63,128,jeans,sport,summer,1,1
179,127,shoes,urban,autumn,0,0
68,146,jacket,casual,summer,0,1
67,126,bag,casual,summer,1,1
176,139,jacket,casual,spring,0,1
94,145,tshirt,sport,autumn,0,0
118,118,dress,elegant,winter,0,0
111,118,dress,elegant,winter,0,1
114,147,jacket,casual,autumn,0,1
63,112,jeans,sport,summer,0,1
183,111,dress,urban,summer,0,0
147,135,bag,elegant,spring,1,1
14,145,tshirt,sport,autumn,0,0
172,124,bag,urban,winter,1,0
119,122,jacket,sport,autumn,0,0
151,119,tshirt,urban,winter,0,1
92,133,jacket,sport,spring,0,0
147,128,jeans,sport,summer,1,0
177,137,tshirt,urban,summer,0,0
154,135,bag,elegant,spring,1,0
80,138,shoes,urban,summer,0,0
77,123,bag,urban,summer,0,0
28,148,jeans,sport,winter,0,0
163,145,tshirt,sport,autumn,0,0
64,123,bag,urban,summer,0,0
171,143,jacket,urban,autumn,0,0
146,123,bag,urban,summer,0,0
149,139,jacket,casual,spring,0,1
88,147,jacket,casual,autumn,0,0
168,142,tshirt,casual,winter,0,0
91,106,dress,casual,summer,0,1
91,109,dress,urban,autumn,0,0
21,126,bag,casual,summer,1,1
40,148,jeans,sport,winter,0,0
148,137,tshirt,urban,summer,0,0
117,128,jeans,sport,summer,1,1
25,150,tshirt,urban,autumn,1,1
41,106,dress,casual,summer,0,0
134,145,tshirt,sport,autumn,0,0
75,114,tshirt,elegant,summer,0,0
19,118,dress,elegant,winter,0,0
192,149,shoes,elegant,summer,0,0
35,101,dress,casual,spring,1,0
153,145,tshirt,sport,autumn,0,0
89,116,dress,casual,autumn,0,0
147,123,bag,urban,summer,0,1
73,101,dress,casual,spring,1,1
42,119,tshirt,urban,winter,0,0
104,118,dress,elegant,winter,0,0
34,125,dress,urban,summer,0,0
122,106,dress,casual,summer,0,0
96,141,jeans,sport,winter,1,0
18,124,bag,urban,winter,1,0
125,109,dress,urban,autumn,0,0
168,109,dress,urban,autumn,0,1
109,109,dress,urban,autumn,0,0
143,135,bag,elegant,spring,1,1
121,105,dress,elegant,winter,0,0
146,147,jacket,casual,autumn,0,0
2,129,jeans,casual,spring,0,0
8,103,jeans,sport,autumn,0,0
191,146,jacket,casual,summer,0,0
73,107,jacket,casual,autumn,0,0
130,123,bag,urban,summer,0,0
85,123,bag,urban,summer,0,0
157,114,tshirt,elegant,summer,0,0
89,131,dress,elegant,summer,0,0
178,120,tshirt,elegant,autumn,1,1
130,125,dress,urban,summer,0,0
13,139,jacket,casual,spring,0,1
195,135,bag,elegant,spring,1,1
82,111,dress,urban,summer,0,0
59,119,tshirt,urban,winter,0,0
126,147,jacket,casual,autumn,0,0
183,135,bag,elegant,spring,1,1
183,114,tshirt,elegant,summer,0,1
144,147,jacket,casual,autumn,0,0
179,108,jeans,sport,spring,0,0
83,142,tshirt,casual,winter,0,0
17,145,tshirt,sport,autumn,0,0
152,118,dress,elegant,winter,0,0
134,129,jeans,casual,spring,0,0
174,124,bag,urban,winter,1,0
75,126,bag,casual,summer,1,0
28,103,jeans,sport,autumn,0,0
75,138,shoes,urban,summer,0,0
176,121,jacket,urban,winter,1,0
54,139,jacket,casual,spring,0,0
20,148,jeans,sport,winter,0,1
59,107,jacket,casual,autumn,0,0
191,108,jeans,sport,spring,0,0
56,104,jeans,elegant,summer,1,1
104,107,jacket,casual,autumn,0,0
27,101,dress,casual,spring,1,1
172,123,bag,urban,summer,0,1
41,111,dress,urban,summer,0,0
63,136,jeans,casual,spring,0,1
165,141,jeans,sport,winter,1,1
176,105,dress,elegant,winter,0,0
48,132,jacket,urban,summer,1,0
112,131,dress,elegant,summer,0,0
95,117,jacket,casual,autumn,0,0
82,150,tshirt,urban,autumn,1,1
79,115,tshirt,urban,autumn,0,0
36,108,jeans,sport,spring,0,0
79,103,jeans,sport,autumn,0,0
98,124,bag,urban,winter,1,1
96,132,jacket,urban,summer,1,0
93,134,bag,sport,winter,1,0
82,107,jacket,casual,autumn,0,0
153,138,shoes,urban,summer,0,0
14,108,jeans,sport,spring,0,0
101,114,tshirt,elegant,summer,0,0
89,130,tshirt,casual,autumn,1,0
22,135,bag,elegant,spring,1,0
16,150,tshirt,urban,autumn,1,0
17,116,dress,casual,autumn,0,1
186,102,bag,casual,spring,0,0
94,106,dress,casual,summer,0,0
81,139,jacket,casual,spring,0,0
192,116,dress,casual,autumn,0,1
51,141,jeans,sport,winter,1,1
170,102,bag,casual,spring,0,1
9,143,jacket,urban,autumn,0,0
166,146,jacket,casual,summer,0,0
97,118,dress,elegant,winter,0,0
1,124,bag,urban,winter,1,1
132,104,jeans,elegant,summer,1,1
59,132,jacket,urban,summer,1,0
161,128,jeans,sport,summer,1,0
188,106,dress,casual,summer,0,0
62,116,dress,casual,autumn,0,1
56,149,shoes,elegant,summer,0,0
13,118,dress,elegant,winter,0,0
171,139,jacket,casual,spring,0,1
189,142,tshirt,casual,winter,0,0
182,130,tshirt,casual,autumn,1,0
98,104,jeans,elegant,summer,1,1
106,107,jacket,casual,autumn,0,0
40,106,dress,casual,summer,0,1
49,150,tshirt,urban,autumn,1,0
107,129,jeans,casual,spring,0,0
175,112,jeans,sport,summer,0,0
42,106,dress,casual,summer,0,0
166,108,jeans,sport,spring,0,0
65,149,shoes,elegant,summer,0,0
199,119,tshirt,urban,winter,0,0
63,135,bag,elegant,spring,1,0
126,129,jeans,casual,spring,0,0
169,142,tshirt,casual,winter,0,1
17,138,shoes,urban,summer,0,0
142,123,bag,urban,summer,0,0
22,103,jeans,sport,autumn,0,0
56,119,tshirt,urban,winter,0,0
21,116,dress,casual,autumn,0,0
123,140,jeans,casual,autumn,1,0
100,110,jacket,sport,winter,0,0
192,143,jacket,urban,autumn,0,0
108,115,tshirt,urban,autumn,0,1
162,146,jacket,casual,summer,0,0
2,110,jacket,sport,winter,0,0
178,117,jacket,casual,autumn,0,0
32,141,jeans,sport,winter,1,1
84,101,dress,casual,spring,1,1
198,119,tshirt,urban,winter,0,0
146,106,dress,casual,summer,0,0
154,113,tshirt,urban,summer,1,1
135,115,tshirt,urban,autumn,0,1
36,145,tshirt,sport,autumn,0,0
55,127,shoes,urban,autumn,0,0
87,138,shoes,urban,summer,0,0
119,116,dress,casual,autumn,0,0
79,103,jeans,sport,autumn,0,0
87,129,jeans,casual,spring,0,1
135,141,jeans,sport,winter,1,0
1,114,tshirt,elegant,summer,0,0
10,107,jacket,casual,autumn,0,0
90,134,bag,sport,winter,1,0
188,117,jacket,casual,autumn,0,0
97,110,jacket,sport,winter,0,1
51,112,jeans,sport,summer,0,1
56,116,dress,casual,autumn,0,0
155,128,jeans,sport,summer,1,1
64,146,jacket,casual,summer,0,0
127,136,jeans,casual,spring,0,0
114,107,jacket,casual,autumn,0,0
188,122,jacket,sport,autumn,0,0
191,126,bag,casual,summer,1,0
101,148,jeans,sport,winter,0,0
171,138,shoes,urban,summer,0,0
110,133,jacket,sport,spring,0,0
145,124,bag,urban,winter,1,0
137,104,jeans,elegant,summer,1,0
81,117,jacket,casual,autumn,0,0
149,118,dress,elegant,winter,0,0
183,129,jeans,casual,spring,0,0
18,142,tshirt,casual,winter,0,1
101,145,tshirt,sport,autumn,0,0
177,129,jeans,casual,spring,0,0
132,118,dress,elegant,winter,0,1
47,143,jacket,urban,autumn,0,0
108,109,dress,urban,autumn,0,0
19,126,bag,casual,summer,1,0
180,126,bag,casual,summer,1,0
92,149,shoes,elegant,summer,0,0
82,132,jacket,urban,summer,1,0
42,119,tshirt,urban,winter,0,0
17,144,dress,elegant,winter,0,0
63,103,jeans,sport,autumn,0,1
107,149,shoes,elegant,summer,0,0
52,136,jeans,casual,spring,0,1
117,107,jacket,casual,autumn,0,0
152,101,dress,casual,spring,1,0
49,125,dress,urban,summer,0,1
186,108,jeans,sport,spring,0,0
157,139,jacket,casual,spring,0,1
80,107,jacket,casual,autumn,0,0
78,143,jacket,urban,autumn,0,1
161,126,bag,casual,summer,1,0
121,145,tshirt,sport,autumn,0,0
68,126,bag,casual,summer,1,1
2,114,tshirt,elegant,summer,0,0
44,133,jacket,sport,spring,0,0
13,114,tshirt,elegant,summer,0,0
26,121,jacket,urban,winter,1,0
156,148,jeans,sport,winter,0,0
124,102,bag,casual,spring,0,0
84,120,tshirt,elegant,autumn,1,0
12,140,jeans,casual,autumn,1,1
66,136,jeans,casual,spring,0,0
44,146,jacket,casual,summer,0,0
134,113,tshirt,urban,summer,1,1
117,140,jeans,casual,autumn,1,0
71,132,jacket,urban,summer,1,1
155,143,jacket,urban,autumn,0,1
101,148,jeans,sport,winter,0,0
143,103,jeans,sport,autumn,0,0
122,105,dress,elegant,winter,0,0
15,103,jeans,sport,autumn,0,0
93,106,dress,casual,summer,0,0
72,142,tshirt,casual,winter,0,0
125,135,bag,elegant,spring,1,0
10,112,jeans,sport,summer,0,0
38,144,dress,elegant,winter,0,0
10,117,jacket,casual,autumn,0,0
145,103,jeans,sport,autumn,0,1
12,139,jacket,casual,spring,0,0
4,142,tshirt,casual,winter,0,0
121,104,jeans,elegant,summer,1,0
82,105,dress,elegant,winter,0,0
125,111,dress,urban,summer,0,1
191,112,jeans,sport,summer,0,1
139,136,jeans,casual,spring,0,0
10,121,jacket,urban,winter,1,0
106,112,jeans,sport,summer,0,1
14,148,jeans,sport,winter,0,0
149,144,dress,elegant,winter,0,0
50,130,tshirt,casual,autumn,1,0
166,138,shoes,urban,summer,0,0
189,144,dress,elegant,winter,0,0
190,106,dress,casual,summer,0,0
145,150,tshirt,urban,autumn,1,0
120,108,jeans,sport,spring,0,0
149,106,dress,casual,summer,0,0
33,118,dress,elegant,winter,0,1
184,128,jeans,sport,summer,1,0
110,142,tshirt,casual,winter,0,0
32,142,tshirt,casual,winter,0,0
57,140,jeans,casual,autumn,1,0
126,123,bag,urban,summer,0,0
18,147,jacket,casual,autumn,0,0
161,137,tshirt,urban,summer,0,0
114,118,dress,elegant,winter,0,0
110,124,bag,urban,winter,1,0
53,110,jacket,sport,winter,0,0
87,149,shoes,elegant,summer,0,0
40,125,dress,urban,summer,0,1
68,142,tshirt,casual,winter,0,0
19,123,bag,urban,summer,0,1
54,116,dress,casual,autumn,0,0
53,108,jeans,sport,spring,0,1
18,148,jeans,sport,winter,0,0
13,119,tshirt,urban,winter,0,0
29,103,jeans,sport,autumn,0,0
76,102,bag,casual,spring,0,0
108,128,jeans,sport,summer,1,0
2,137,tshirt,urban,summer,0,0
135,126,bag,casual,summer,1,0
151,140,jeans,casual,autumn,1,1
188,109,dress,urban,autumn,0,0
5,111,dress,urban,summer,0,1
74,113,tshirt,urban,summer,1,0
143,142,tshirt,casual,winter,0,0
127,107,jacket,casual,autumn,0,0
143,148,jeans,sport,winter,0,0
85,106,dress,casual,summer,0,0
26,137,tshirt,urban,summer,0,0
151,129,jeans,casual,spring,0,0
168,113,tshirt,urban,summer,1,1
151,116,dress,casual,autumn,0,0
106,125,dress,urban,summer,0,1
44,112,jeans,sport,summer,0,0
97,128,jeans,sport,summer,1,0
9,112,jeans,sport,summer,0,0
28,135,bag,elegant,spring,1,0
197,134,bag,sport,winter,1,0
78,111,dress,urban,summer,0,0
42,138,shoes,urban,summer,0,0
56,141,jeans,sport,winter,1,0
200,137,tshirt,urban,summer,0,0
5,129,jeans,casual,spring,0,0
83,110,jacket,sport,winter,0,1
25,123,bag,urban,summer,0,0
98,136,jeans,casual,spring,0,1
53,118,dress,elegant,winter,0,0
171,135,bag,elegant,spring,1,1
105,114,tshirt,elegant,summer,0,1
4,129,jeans,casual,spring,0,0
28,142,tshirt,casual,winter,0,0
80,112,jeans,sport,summer,0,0
1,139,jacket,casual,spring,0,0
96,126,bag,casual,summer,1,1
167,126,bag,casual,summer,1,1
49,138,shoes,urban,summer,0,1
130,149,shoes,elegant,summer,0,1
126,131,dress,elegant,summer,0,0
48,143,jacket,urban,autumn,0,0
98,124,bag,urban,winter,1,0
185,147,jacket,casual,autumn,0,0
143,127,shoes,urban,autumn,0,0
158,136,jeans,casual,spring,0,0
195,122,jacket,sport,autumn,0,0
124,149,shoes,elegant,summer,0,0
76,121,jacket,urban,winter,1,0
159,123,bag,urban,summer,0,0
181,120,tshirt,elegant,autumn,1,0
37,113,tshirt,urban,summer,1,1
147,130,tshirt,casual,autumn,1,0
164,136,jeans,casual,spring,0,0
52,119,tshirt,urban,winter,0,0
172,104,jeans,elegant,summer,1,1
34,102,bag,casual,spring,0,0
197,110,jacket,sport,winter,0,0
10,138,shoes,urban,summer,0,1
149,108,jeans,sport,spring,0,0
193,128,jeans,sport,summer,1,0
30,121,jacket,urban,winter,1,0
49,109,dress,urban,autumn,0,0
40,138,shoes,urban,summer,0,0
171,119,tshirt,urban,winter,0,0
43,149,shoes,elegant,summer,0,0
36,144,dress,elegant,winter,0,1
129,107,jacket,casual,autumn,0,1
186,127,shoes,urban,autumn,0,0
56,146,jacket,casual,summer,0,0
116,120,tshirt,elegant,autumn,1,1
5,121,jacket,urban,winter,1,1
18,147,jacket,casual,autumn,0,0
128,133,jacket,sport,spring,0,0
193,145,tshirt,sport,autumn,0,0
40,103,jeans,sport,autumn,0,0
153,145,tshirt,sport,autumn,0,0
180,144,dress,elegant,winter,0,1
109,134,bag,sport,winter,1,1
87,109,dress,urban,autumn,0,1
81,102,bag,casual,spring,0,0
118,142,tshirt,casual,winter,0,1
42,120,tshirt,elegant,autumn,1,1
19,117,jacket,casual,autumn,0,1
69,139,jacket,casual,spring,0,1
168,145,tshirt,sport,autumn,0,0
132,138,shoes,urban,summer,0,0
69,118,dress,elegant,winter,0,1
170,119,tshirt,urban,winter,0,0
88,111,dress,urban,summer,0,1
99,123,bag,urban,summer,0,0
9,115,tshirt,urban,autumn,0,0
156,124,bag,urban,winter,1,1
27,119,tshirt,urban,winter,0,0
109,112,jeans,sport,summer,0,0
109,101,dress,casual,spring,1,0
10,147,jacket,casual,autumn,0,0
103,122,jacket,sport,autumn,0,0
146,148,jeans,sport,winter,0,0
18,139,jacket,casual,spring,0,0
177,129,jeans,casual,spring,0,0
162,107,jacket,casual,autumn,0,0
164,118,dress,elegant,winter,0,0
137,109,dress,urban,autumn,0,0
200,135,bag,elegant,spring,1,0
158,104,jeans,elegant,summer,1,1
167,120,tshirt,elegant,autumn,1,0
194,143,jacket,urban,autumn,0,0
150,131,dress,elegant,summer,0,0
166,104,jeans,elegant,summer,1,0
88,125,dress,urban,summer,0,0
140,142,tshirt,casual,winter,0,0
133,144,dress,elegant,winter,0,0
140,139,jacket,casual,spring,0,0
146,102,bag,casual,spring,0,0
122,117,jacket,casual,autumn,0,0
196,107,jacket,casual,autumn,0,0
119,134,bag,sport,winter,1,1
198,150,tshirt,urban,autumn,1,1
126,134,bag,sport,winter,1,1
44,115,tshirt,urban,autumn,0,0
86,110,jacket,sport,winter,0,0
51,103,jeans,sport,autumn,0,1
145,107,jacket,casual,autumn,0,0
13,102,bag,casual,spring,0,0
17,106,dress,casual,summer,0,0
69,132,jacket,urban,summer,1,0
21,124,bag,urban,winter,1,1
4,124,bag,urban,winter,1,0
108,125,dress,urban,summer,0,0
40,113,tshirt,urban,summer,1,0
155,106,dress,casual,summer,0,0
17,136,jeans,casual,spring,0,0
2,113,tshirt,urban,summer,1,1
180,102,bag,casual,spring,0,1
22,147,jacket,casual,autumn,0,0
107,103,jeans,sport,autumn,0,0
69,120,tshirt,elegant,autumn,1,0
103,139,jacket,casual,spring,0,1
97,140,jeans,casual,autumn,1,1
118,116,dress,casual,autumn,0,0
126,107,jacket,casual,autumn,0,0
117,110,jacket,sport,winter,0,0
200,131,dress,elegant,summer,0,1
75,145,tshirt,sport,autumn,0,0
41,132,jacket,urban,summer,1,0
20,134,bag,sport,winter,1,1
199,139,jacket,casual,spring,0,0
145,145,tshirt,sport,autumn,0,1
91,146,jacket,casual,summer,0,0
70,138,shoes,urban,summer,0,0
89,115,tshirt,urban,autumn,0,1
113,129,jeans,casual,spring,0,0
33,122,jacket,sport,autumn,0,0
114,147,jacket,casual,autumn,0,1
118,137,tshirt,urban,summer,0,0
64,110,jacket,sport,winter,0,0
44,118,dress,elegant,winter,0,0
87,133,jacket,sport,spring,0,0
98,128,jeans,sport,summer,1,1
2,130,tshirt,casual,autumn,1,0
69,128,jeans,sport,summer,1,0
181,139,jacket,casual,spring,0,1
91,130,tshirt,casual,autumn,1,0
58,145,tshirt,sport,autumn,0,0
38,105,dress,elegant,winter,0,0
53,115,tshirt,urban,autumn,0,0
147,109,dress,urban,autumn,0,0
64,129,jeans,casual,spring,0,0
39,104,jeans,elegant,summer,1,0
126,103,jeans,sport,autumn,0,1
11,133,jacket,sport,spring,0,0
102,111,dress,urban,summer,0,1
102,146,jacket,casual,summer,0,0
66,127,shoes,urban,autumn,0,0
123,101,dress,casual,spring,1,0
191,135,bag,elegant,spring,1,0
129,125,dress,urban,summer,0,0
43,138,shoes,urban,summer,0,0
130,118,dress,elegant,winter,0,1
126,144,dress,elegant,winter,0,0
9,102,bag,casual,spring,0,0
162,138,shoes,urban,summer,0,1
76,136,jeans,casual,spring,0,1
85,149,shoes,elegant,summer,0,1
131,110,jacket,sport,winter,0,1
133,146,jacket,casual,summer,0,0
90,138,shoes,urban,summer,0,1
26,108,jeans,sport,spring,0,1
144,101,dress,casual,spring,1,1
144,137,tshirt,urban,summer,0,0
13,116,dress,casual,autumn,0,0
55,143,jacket,urban,autumn,0,1
166,126,bag,casual,summer,1,1
186,138,shoes,urban,summer,0,0
64,138,shoes,urban,summer,0,0
21,108,jeans,sport,spring,0,1
93,148,jeans,sport,winter,0,0
9,115,tshirt,urban,autumn,0,1
80,136,jeans,casual,spring,0,1
84,145,tshirt,sport,autumn,0,1
80,138,shoes,urban,summer,0,0
156,148,jeans,sport,winter,0,0
73,127,shoes,urban,autumn,0,0
90,129,jeans,casual,spring,0,0
72,123,bag,urban,summer,0,1
133,142,tshirt,casual,winter,0,0
27,146,jacket,casual,summer,0,0
66,125,dress,urban,summer,0,0
87,110,jacket,sport,winter,0,0
170,125,dress,urban,summer,0,0
66,118,dress,elegant,winter,0,1
87,102,bag,casual,spring,0,0
65,101,dress,casual,spring,1,0
129,145,tshirt,sport,autumn,0,0
46,111,dress,urban,summer,0,0
192,144,dress,elegant,winter,0,0
24,110,jacket,sport,winter,0,0
35,124,bag,urban,winter,1,1
16,117,jacket,casual,autumn,0,0
182,115,tshirt,urban,autumn,0,0
11,101,dress,casual,spring,1,0
79,126,bag,casual,summer,1,1
141,110,jacket,sport,winter,0,0
75,118,dress,elegant,winter,0,0
49,126,bag,casual,summer,1,0
161,137,tshirt,urban,summer,0,0
20,150,tshirt,urban,autumn,1,0
117,136,jeans,casual,spring,0,0
188,135,bag,elegant,spring,1,0
112,130,tshirt,casual,autumn,1,1
65,105,dress,elegant,winter,0,0
128,122,jacket,sport,autumn,0,0
101,136,jeans,casual,spring,0,0
164,104,jeans,elegant,summer,1,1
22,102,bag,casual,spring,0,0
21,136,jeans,casual,spring,0,1
39,129,jeans,casual,spring,0,0
54,126,bag,casual,summer,1,0
159,109,dress,urban,autumn,0,0
49,137,tshirt,urban,summer,0,1
186,139,jacket,casual,spring,0,0
186,147,jacket,casual,autumn,0,0
41,119,tshirt,urban,winter,0,0
123,137,tshirt,urban,summer,0,0
29,107,jacket,casual,autumn,0,1
14,112,jeans,sport,summer,0,0
106,132,jacket,urban,summer,1,0
74,143,jacket,urban,autumn,0,0
137,149,shoes,elegant,summer,0,0
161,136,jeans,casual,spring,0,0
185,129,jeans,casual,spring,0,0
125,150,tshirt,urban,autumn,1,0
120,142,tshirt,casual,winter,0,1
157,115,tshirt,urban,autumn,0,0
185,149,shoes,elegant,summer,0,0
172,139,jacket,casual,spring,0,0
114,142,tshirt,casual,winter,0,0
64,138,shoes,urban,summer,0,0
57,138,shoes,urban,summer,0,0
196,114,tshirt,elegant,summer,0,0
8,144,dress,elegant,winter,0,0
98,144,dress,elegant,winter,0,0
33,103,jeans,sport,autumn,0,1
30,150,tshirt,urban,autumn,1,0
185,130,tshirt,casual,autumn,1,0
137,126,bag,casual,summer,1,0
68,125,dress,urban,summer,0,0
179,113,tshirt,urban,summer,1,0
31,144,dress,elegant,winter,0,0
47,102,bag,casual,spring,0,0
69,142,tshirt,casual,winter,0,0
44,110,jacket,sport,winter,0,0
162,137,tshirt,urban,summer,0,1
30,107,jacket,casual,autumn,0,0
67,113,tshirt,urban,summer,1,0
3,126,bag,casual,summer,1,0
198,143,jacket,urban,autumn,0,0
188,149,shoes,elegant,summer,0,0
194,111,dress,urban,summer,0,1
103,134,bag,sport,winter,1,0
104,146,jacket,casual,summer,0,0
44,122,jacket,sport,autumn,0,0
125,130,tshirt,casual,autumn,1,0
8,134,bag,sport,winter,1,1
72,119,tshirt,urban,winter,0,0
155,140,jeans,casual,autumn,1,0
83,150,tshirt,urban,autumn,1,1
170,129,jeans,casual,spring,0,1
97,147,jacket,casual,autumn,0,1
16,123,bag,urban,summer,0,0
72,105,dress,elegant,winter,0,0
106,128,jeans,sport,summer,1,1
133,122,jacket,sport,autumn,0,0
13,128,jeans,sport,summer,1,1
18,150,tshirt,urban,autumn,1,1
117,130,tshirt,casual,autumn,1,1
161,126,bag,casual,summer,1,0
176,101,dress,casual,spring,1,1
134,146,jacket,casual,summer,0,0
50,138,shoes,urban,summer,0,0
17,129,jeans,casual,spring,0,1
186,106,dress,casual,summer,0,1
26,139,jacket,casual,spring,0,1
140,135,bag,elegant,spring,1,0
176,107,jacket,casual,autumn,0,0
104,150,tshirt,urban,autumn,1,1
138,109,dress,urban,autumn,0,1
79,102,bag,casual,spring,0,0
187,106,dress,casual,summer,0,0
176,149,shoes,elegant,summer,0,0
73,112,jeans,sport,summer,0,1
133,103,jeans,sport,autumn,0,0
197,101,dress,casual,spring,1,0
91,128,jeans,sport,summer,1,0
77,141,jeans,sport,winter,1,0
130,137,tshirt,urban,summer,0,0
58,146,jacket,casual,summer,0,0
29,135,bag,elegant,spring,1,0
95,142,tshirt,casual,winter,0,0
43,116,dress,casual,autumn,0,0
66,138,shoes,urban,summer,0,0
31,140,jeans,casual,autumn,1,0
78,125,dress,urban,summer,0,0
48,101,dress,casual,spring,1,1
146,109,dress,urban,autumn,0,1
38,123,bag,urban,summer,0,0
44,136,jeans,casual,spring,0,0
28,145,tshirt,sport,autumn,0,1
131,112,jeans,sport,summer,0,0
194,146,jacket,casual,summer,0,0
137,121,jacket,urban,winter,1,0
11,105,dress,elegant,winter,0,1
94,146,jacket,casual,summer,0,0
165,128,jeans,sport,summer,1,1
121,102,bag,casual,spring,0,1
105,127,shoes,urban,autumn,0,0
21,105,dress,elegant,winter,0,0
180,145,tshirt,sport,autumn,0,0
61,138,shoes,urban,summer,0,1
148,150,tshirt,urban,autumn,1,0
26,106,dress,casual,summer,0,0
169,103,jeans,sport,autumn,0,0
13,119,tshirt,urban,winter,0,0
140,148,jeans,sport,winter,0,0
22,139,jacket,casual,spring,0,0
185,147,jacket,casual,autumn,0,0
159,105,dress,elegant,winter,0,0
104,133,jacket,sport,spring,0,0
16,150,tshirt,urban,autumn,1,0
116,112,jeans,sport,summer,0,0
172,109,dress,urban,autumn,0,0
128,150,tshirt,urban,autumn,1,1
15,136,jeans,casual,spring,0,1
63,105,dress,elegant,winter,0,0
24,118,dress,elegant,winter,0,0
49,118,dress,elegant,winter,0,0
60,116,dress,casual,autumn,0,1
29,123,bag,urban,summer,0,0
33,125,dress,urban,summer,0,0
21,117,jacket,casual,autumn,0,0
186,114,tshirt,elegant,summer,0,0
93,120,tshirt,elegant,autumn,1,1
184,113,tshirt,urban,summer,1,0
151,146,jacket,casual,summer,0,0
73,133,jacket,sport,spring,0,0
160,117,jacket,casual,autumn,0,0
153,104,jeans,elegant,summer,1,1
74,110,jacket,sport,winter,0,0
144,126,bag,casual,summer,1,0
189,130,tshirt,casual,autumn,1,0
168,112,jeans,sport,summer,0,0
35,149,shoes,elegant,summer,0,0
17,132,jacket,urban,summer,1,0
41,106,dress,casual,summer,0,0
66,109,dress,urban,autumn,0,0
92,138,shoes,urban,summer,0,0
55,101,dress,casual,spring,1,0
101,106,dress,casual,summer,0,0
26,114,tshirt,elegant,summer,0,0
182,107,jacket,casual,autumn,0,0
59,131,dress,elegant,summer,0,1
29,142,tshirt,casual,winter,0,0
164,148,jeans,sport,winter,0,0
24,145,tshirt,sport,autumn,0,0
187,132,jacket,urban,summer,1,0
116,118,dress,elegant,winter,0,0
72,120,tshirt,elegant,autumn,1,0
182,142,tshirt,casual,winter,0,0
92,135,bag,elegant,spring,1,1
191,111,dress,urban,summer,0,1
100,130,tshirt,casual,autumn,1,1
87,119,tshirt,urban,winter,0,0
101,137,tshirt,urban,summer,0,0
29,150,tshirt,urban,autumn,1,1
84,115,tshirt,urban,autumn,0,0
132,122,jacket,sport,autumn,0,1
90,111,dress,urban,summer,0,1
156,102,bag,casual,spring,0,0
50,114,tshirt,elegant,summer,0,0
118,110,jacket,sport,winter,0,0
191,144,dress,elegant,winter,0,1
67,139,jacket,casual,spring,0,0
